"date","year","month","pr_chirps","pr_terraclim","pr_era5","pr_ensemble","pet_terraclim","p_minus_pet","tmax_terraclim","tmin_terraclim","tmean_terraclim","tmean_era5","tmean_ensemble","pdsi_terraclim","spei12"
"2003-06",2003,6,16.472642327285,26.8377679231338,7.92774850450839,17.0793862516424,72.0274658167036,-54.9480795650612,24.5614218403548,14.3278335181079,19.4446276792313,18.3271602634485,18.8858939713399,-0.395736326681449,-1.01261883004317
"2003-07",2003,7,15.7264572118194,115.313821138211,11.3276720189256,47.4559834563188,79.5523457132298,-32.096362256911,23.8528021064302,12.3572884331116,18.1050452697709,17.2200293782721,17.6625373240215,2.23254951958611,-0.560026276127371
"2003-08",2003,8,11.3217679748843,13.7412232076866,7.75742608266584,10.9401390884123,104.769004065041,-93.8288649766284,26.0138968957871,12.4279028085735,19.2208998521803,19.2750717092652,19.2479857807228,1.80883333333333,-0.611419814801405
"2003-09",2003,9,7.23935811017305,20.5543606799704,5.45159248654783,11.0817704255638,127.168206762749,-116.086436337186,29.5902208056171,15.3431263858093,22.4666735957132,22.4040907441559,22.4353821699346,1.45958037694013,-0.678229523990205
"2003-10",2003,10,13.9416105504116,5.45182002956393,10.3866257325144,9.92668543749664,173.322151699926,-163.395466262429,33.0289597191426,18.410673503326,25.7198166112343,25.0825485577053,25.4011825844698,-0.244084349593496,-0.79868079138496
"2003-11",2003,11,65.4591112614789,23.1415188470067,64.7335851878256,51.1114050987704,146.056636178862,-94.9452310800914,32.342817812269,20.3091454175905,26.3259816149298,25.7109154072732,26.0184485111015,-2.20227753141168,-1.17618800029553
"2003-12",2003,12,107.899408159328,170.230090539542,150.635373402535,142.921624033802,114.046617701404,28.8750063323971,29.9830561714708,19.5715594974132,24.777307834442,24.2716803606511,24.5244940975465,-2.40722450110865,-0.84508655807644
"2004-01",2004,1,261.547164185498,354.566796008869,213.532375629396,276.548778607921,115.913108832225,160.635669775696,29.6776755358463,19.7566740576497,24.717174796748,24.1497310164946,24.4334529066213,-1.58287148928308,-0.0985250258768993
"2004-02",2004,2,183.048009355024,185.68469142646,205.164966658231,191.299222479905,111.425445306726,79.8737771731792,29.1942664449372,19.1814135254989,24.187839985218,23.0635632766527,23.6257016309354,-1.62598762010347,-0.226433494613659
"2004-03",2004,3,139.563702935046,143.667248706578,133.103169464851,138.778040368825,110.138859016999,28.6391813518258,28.2174362527716,19.771508684405,23.9944724685883,23.2999680351901,23.6472202518892,-1.91255506282336,-0.59356417794707
"2004-04",2004,4,82.3378481433861,103.729924242424,65.2638184866894,83.7771969574999,91.3527891722099,-7.57559221470997,26.881612158167,17.6513922764228,22.2665022172949,22.0636278034314,22.1650650103631,-0.589199094604583,-0.274239682277083
"2004-05",2004,5,14.413974965853,6.88013673318552,12.5029038862492,11.2656718617626,84.3382973022912,-73.0726254405286,24.9137324464154,14.4100905395418,19.6619114929786,19.2867391501655,19.474325321572,-0.635176459719143,-0.237362315094779
"2004-06",2004,6,14.4380884917795,67.1092664449372,12.1248766895177,31.2240772087448,70.1128362897265,-38.8887590809817,24.1672025129342,12.3273475609756,18.2472750369549,18.0827989603865,18.1650369986707,1.63039236881005,-0.138746210506984
